holder_concentration,liquidity_lock_ratio,creator_tx_pattern,buy_sell_ratio,contract_similarity_score,fund_flow_pattern,price_change_24h,liquidity_usd,volume_24h,total_jobs,completion_rate,trust_score,age_days,lp_drain_rate,deployer_age_days,token_supply_concentration,renounced_ownership,verified_contract,social_presence_score,audit_score,label
1.7e-05,0.207641251,1.0,0.4881595755199066,0.12526629147866908,0.178736517,1.0,0.00869565217,0.8529355615490851,0.0,0.5,0.6830505503988422,0.371675606,1.0,0.8747337085213309,4.63105108124614e-12,0,0,0.3,0.0,0
0.006734635,0.904451084,0.5818077177800273,0.47963242354960417,0.12526629147866908,0.023502549,1.0,0.00917431193,0.798885150058291,0.0,0.5,0.7094233113499999,0.117862018,1.0,0.8747337085213309,1.0,0,0,0.3,0.0,0
0.0,0.001107989,0.8495221280369678,0.3525055541657311,0.19854237459809665,0.16343552899999997,1.0,0.00934579439,0.714423747240045,0.0,0.5,0.6004431956,0.048047268,1.0,0.8014576254019034,0.0,0,0,0.3,0.0,0
0.087090082,0.0,1.0,0.44322214326790427,0.12526629147866908,0.600256906,1.0,0.01,0.9110993715071753,0.0,0.5,0.5695184713,0.419685296,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
4.91e-06,0.001031985,1.0,0.29296875002014094,0.12526629147866908,0.486197184,1.0,0.01030927835,0.6465989043659313,0.0,0.5,0.6004110755,0.14416195,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.10150668,1.17e-14,0.888379423267134,0.6111111110981642,0.12526629147866908,0.184484389,1.0,0.01075268817,0.6329706943618176,0.0,0.5,0.5644726620000047,0.376913672,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
3.76e-05,0.0,1.0,0.5028817336478096,0.12526629147866908,0.25008611999999997,1.0,0.0119047619,0.9402474042766835,0.0,0.5,0.5999868399999999,0.300435564,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.5871654,1.0,0.41645523742279267,0.12526629147866908,0.17738213000000003,1.0,0.012345679009999999,0.7949550784964485,0.0,0.5,0.83486616,0.392342548,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.459911297,0.9005749695875895,0.596439169165503,0.12526629147866908,0.24482988699999997,1.0,0.012820512820000001,0.7406626516616835,0.0,0.5,0.7826912461865634,0.026078465,1.0,0.8747337085213309,0.005093090453746053,0,0,0.3,0.0,0
0.217432885,0.326149327,1.0,0.558498387709777,0.12526629147866908,0.341302386,1.0,0.01298701299,0.9114411740793318,0.0,0.5,0.4209645389802562,0.125465055,1.0,0.8747337085213309,0.9335747282789751,0,0,0.3,0.0,0
0.0,0.019896067,0.8438707968575945,0.48120300751217215,0.12526629147866908,0.7972972970000001,1.0,0.01388888889,0.41054855841851934,0.0,0.5,0.6064323555379513,0.040321374,1.0,0.8747337085213309,0.006104285048194571,0,0,0.3,0.0,0
0.0,0.225481599,0.6713859977098833,0.535616438363999,0.12526629147866908,0.021605282,1.0,0.01428571429,0.8536722654204637,0.0,0.5,0.6893052962623345,0.112042698,1.0,0.8747337085213309,0.0035493733506621905,0,0,0.3,0.0,0
2.07e-08,0.265674751,0.9211203204597492,0.50221565734909,0.12526629147866908,0.110798121,1.0,0.01470588235,0.881294175513362,0.0,0.5,0.706269893155,0.171680212,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.226248791,1.0,0.4945321992751875,0.12526629147866908,0.35132330199999995,1.0,0.014925373129999999,0.8508126143066436,0.0,0.5,0.44050805310791974,0.034759984,1.0,0.8747337085213309,0.999965853168321,0,0,0.3,0.0,1
0.0,0.719212447,0.9045050936714182,0.5474280320265814,0.12526629147866908,0.100135319,1.0,0.01538461538,0.8756492540486268,0.0,0.5,0.8876763588001393,0.198028274,1.0,0.8747337085213309,3.447999944289414e-05,0,0,0.3,0.0,0
0.0,0.048889473,0.8099903349035891,0.5261932479178337,0.12526629147866908,0.338755983,1.0,0.01666666667,0.5668531024129891,0.0,0.5,0.41257290890398823,0.471042967,1.0,0.8747337085213309,0.8279315211840471,0,0,0.3,0.0,0
0.057469376,0.0,1.0,0.33347141674306724,0.12526629147866908,0.333333333,1.0,0.017857142859999998,0.8113871449811411,0.0,0.5,0.5703711892693148,0.152491429,1.0,0.8747337085213309,0.03805811652274072,0,0,0.3,0.0,0
0.03133115,0.840640014,0.5692404299059846,0.5337349397450175,0.12526629147866908,0.146974061,1.0,0.01818181818,0.8135778362758643,0.0,0.5,0.925267489564161,0.23099869,1.0,0.8747337085213309,9.045414335597634e-05,0,0,0.3,0.0,0
0.0,1.64e-05,1.0,0.49257274637001613,0.12526629147866908,0.148098521,1.0,0.01923076923,0.923175496118881,0.0,0.5,0.6000065599999999,0.250717757,1.0,0.8747337085213309,2.8853900817779267e-16,0,0,0.3,0.0,0
0.02618631,0.003837042,0.8570880168158983,0.39983093824864513,0.19854237459809665,0.328451884,1.0,0.02,0.5886044129503802,0.0,0.5,0.5923696083,0.175442236,1.0,0.8014576254019034,0.0,0,0,0.3,0.0,0
0.6828984,2.92e-13,0.9998982133211608,0.4637772857606563,0.12526629147866908,0.102279547,1.0,0.02,0.8712994701795135,0.0,0.5,0.3609855600001167,0.221917499,1.0,0.8747337085213309,1.3114097921680678e-16,0,0,0.3,0.0,0
0.0,0.677680524,0.6912359785952853,0.5040783033850134,0.19854237459809665,0.182228917,1.0,0.020408163269999998,0.693435188601476,0.0,0.5,0.8710722096,0.040744625,1.0,0.8014576254019034,0.0,0,0,0.3,0.0,0
2.18e-05,0.679269053,0.8057998035307051,0.5488653209811856,0.12526629147866908,0.075419612,1.0,0.020833333330000002,0.896430815799599,0.0,0.5,0.8716999912,0.260959961,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.001159559,0.0,0.7133867940399938,0.4959599571763053,0.12526629147866908,0.053305352,1.0,0.02222222222,0.9233534598549443,0.0,0.5,0.59959415435,0.533536419,1.0,0.8747337085213309,1.4426950408889634e-16,0,0,0.3,0.0,0
0.860761378,0.013911295,0.6596562693716866,0.5113490363981257,0.12526629147866908,0.059633030000000004,1.0,0.02222222222,0.8547316837995925,0.0,0.5,0.3042980357,0.152737636,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.306242635,0.7757734122571126,0.5246624022801272,0.12526629147866908,0.01295957,1.0,0.02325581395,1.0,0.0,0.5,0.722497054,0.413169937,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.0,0.8808354581645751,0.39747419877556356,0.12526629147866908,0.185287817,1.0,0.02380952381,0.7990059168495754,0.0,0.5,0.6,0.294848038,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.0,1.0,0.5460135708453954,0.12526629147866908,0.563315817,0.8508360636000001,0.025,0.7993909469321524,0.0,0.5,0.6,0.176110207,0.8508360636000001,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.059032656,1.0,0.5654543652251861,0.12526629147866908,0.21914471200000002,1.0,0.025,0.9392040607315841,0.0,0.5,0.6236130624,0.042487397,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.926411211,1.0,0.506528236596784,0.12526629147866908,0.255698714,1.0,0.025641025640000002,0.8203408975127767,0.0,0.5,0.9705644844,0.123956012,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.003036834,0.73768173606556,0.6969696968824837,0.29085932152667116,0.260183301,1.0,0.025641025640000002,0.6520118566854318,0.0,0.5,0.6012147335999996,0.033646732,1.0,0.7091406784733288,1.9187844043823203e-15,0,0,0.3,0.0,0
0.32935722,0.233878436,0.4938635637974383,0.5015752992238761,0.12526629147866908,0.090639811,1.0,0.027027027029999998,0.5938947951149085,0.0,0.5,0.5742235891110208,0.181150972,1.0,0.8747337085213309,0.01621103315591703,0,0,0.3,0.0,0
0.0,0.0,0.8550898807317369,0.2901234567951698,0.12526629147866908,0.538243627,1.0,0.028571428569999998,0.4618060512150368,0.0,0.5,0.5498402485464601,0.045255756,1.0,0.8747337085213309,0.2006390058141595,0,0,0.3,0.0,0
0.009346217,0.0,0.6052571682690218,0.4393162392790624,0.25053258295733816,0.5944881879999999,1.0,0.028571428569999998,0.46098580610501844,0.0,0.5,0.5967288240499999,0.150981776,1.0,0.7494674170426618,0.0,0,0,0.3,0.0,0
0.0,0.343747381,0.9089207496984156,0.6744186045231004,0.12526629147866908,0.302702703,1.0,0.02941176471,0.4590337237172136,0.0,0.5,0.7374989524,0.471716488,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.004755633,4.91e-09,0.903021793109031,0.46839443745039383,0.25053258295733816,0.30420354,1.0,0.02941176471,0.7026463842644635,0.0,0.5,0.5983354949597711,0.063943625,1.0,0.7494674170426618,1.4181691554908383e-07,0,0,0.3,0.0,0
0.52774714,0.181438721,0.9741986172413486,0.5162353515785922,0.12526629147866908,0.16960651399999999,1.0,0.0303030303,0.8186292283641797,0.0,0.5,0.4878639894,0.389965254,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.095032986,0.5221568208396176,0.4917709018769208,0.12526629147866908,0.17607361900000001,1.0,0.03225806452,0.6453720724742211,0.0,0.5,0.6380131944,0.431505191,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.711452075,0.5634781537244936,0.4288744344499134,0.12526629147866908,0.021936564,1.0,0.03225806452,0.9155940325140093,0.0,0.5,0.88458083,0.574365213,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.406714169,0.8460620023948298,0.43960014441010414,0.12526629147866908,0.06762438500000001,1.0,0.03448275862,0.9130261942146732,0.0,0.5,0.7146539904209874,0.290080287,1.0,0.8747337085213309,0.19212670871605006,0,0,0.3,0.0,0
0.721470498,0.014648773,0.5188061990544995,0.5505809011639429,0.12526629147866908,0.011270783,1.0,0.03448275862,1.0,0.0,0.5,0.30545462796260864,0.156928604,1.0,0.8747337085213309,0.19156082774956548,0,0,0.3,0.0,1
0.0,0.634698671,0.5208492268929585,0.502841858877619,0.12526629147866908,0.08121173,1.0,0.03571428571,0.731314717061921,0.0,0.5,0.8538794684,0.335507737,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.81352927,0.796553064329844,0.5491249826866079,0.12526629147866908,0.079743965,1.0,0.03571428571,0.8950946008711731,0.0,0.5,0.9254117079999999,0.279567834,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.931352445,0.7753966073125309,0.5740543421158921,0.12526629147866908,0.094426849,1.0,0.03571428571,0.8786651496372327,0.0,0.5,0.9702705969473295,0.318678072,1.0,0.8747337085213309,0.009081524210682333,0,0,0.3,0.0,0
0.0,0.374908173,0.3963067840985702,0.5499999999406041,0.12526629147866908,0.35135135100000003,1.0,0.03703703704,0.40509172976274277,0.0,0.5,0.7492552831476353,0.409880881,1.0,0.8747337085213309,0.0028319442094586035,0,0,0.3,0.0,0
0.0,0.319271794,0.8524972368773026,0.5488645061878688,0.12526629147866908,0.027979012999999997,1.0,0.03703703704,0.9309012627806849,0.0,0.5,0.6932020141807609,0.662569293,1.0,0.8747337085213309,0.1380268136769562,0,0,0.3,0.0,0
0.0,0.984127605,0.540952176761178,0.47828044110728396,0.12526629147866908,0.081743279,1.0,0.03703703704,0.7381526973980975,0.0,0.5,0.9936510419999771,0.047663861,1.0,0.8747337085213309,9.146686559235739e-14,0,0,0.3,0.0,0
0.0,0.048254755,0.7009539190220465,0.4310344827327592,0.12526629147866908,0.554206417,1.0,0.03846153846,0.4750878561382841,0.0,0.5,0.6193019019999999,0.070624258,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.874024511,0.0,0.4070687814639828,0.4199417758150675,0.12526629147866908,0.077827415,1.0,0.03846153846,0.7108544370971932,0.0,0.5,0.2940914211499921,0.179917167,1.0,0.8747337085213309,3.1595021395467956e-14,0,0,0.3,0.0,0
0.0,0.640753722,0.3851552975169402,0.5039653929545898,0.12526629147866908,0.068675542,1.0,0.04,0.7080933474062198,0.0,0.5,0.7322691145981786,0.268597906,1.0,0.8747337085213309,0.4961294968072861,0,0,0.3,0.0,0
0.0,0.017023295,0.5098770657487711,0.5595484911287928,0.12526629147866908,0.09846972799999999,1.0,0.04347826086999999,0.7450725699012957,0.0,0.5,0.6039822674358447,0.327065512,1.0,0.8747337085213309,0.011308202256621264,0,0,0.3,0.0,0
0.574765685,4.16e-14,0.5195613186368111,0.5686714542037905,0.12526629147866908,0.036906855,1.0,0.04347826086999999,0.7930412274877557,0.0,0.5,0.2242834036035354,0.163557335,1.0,0.8747337085213309,0.6981944265859249,0,0,0.3,0.0,0
0.478259154,0.317064713,0.5765039651467118,0.5766805863246681,0.19854237459809665,0.029702169000000004,1.0,0.04347826086999999,0.9686344178248854,0.0,0.5,0.5594351813,0.179542199,1.0,0.8014576254019034,0.0,0,0,0.3,0.0,0
0.0,0.959535108,0.5254535041125767,0.5443802184406417,0.12526629147866908,0.022728717000000002,1.0,0.04347826086999999,0.9914533551177669,0.0,0.5,0.9838140432,0.09723763,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.255531534,0.556256906518543,0.5352973874131195,0.12526629147866908,0.17825863,1.0,0.04545454545,0.6409483413824386,0.0,0.5,0.6937041353406974,0.128038494,1.0,0.8747337085213309,0.03403391303721026,0,0,0.3,0.0,0
0.098995752,0.0,0.9404250622598883,0.6314655172698601,0.12526629147866908,0.170266199,1.0,0.04545454545,0.832433700282646,0.0,0.5,0.5653514867999999,0.191774792,1.0,0.8747337085213309,1.0098865286222745e-16,0,0,0.3,0.0,0
0.0,0.049002111,0.4922999456258415,0.5319148935473809,0.12526629147866908,0.36923076899999996,1.0,0.04761904762,0.31321042271842775,0.0,0.5,0.6196008444,0.569034745,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.904843587,0.3172805483156275,0.6575453806329714,0.12526629147866908,0.025441884999999997,1.0,0.05,0.7947099611379916,0.0,0.5,0.9619374348,0.129265835,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.928929601,0.4494277686591459,0.593018563345288,0.25053258295733816,0.05984252100000001,1.0,0.05,0.7696060041215501,0.0,0.5,0.7215718404,0.251688123,1.0,0.7494674170426618,1.0,0,0,0.3,0.0,0
0.0,0.454030365,0.5094705136699015,0.5259477364304276,0.12526629147866908,0.13444792700000002,1.0,0.05263157895,0.6742840390130669,0.0,0.5,0.7321457978471158,0.485039874,1.0,0.8747337085213309,0.19786539261153657,0,0,0.3,0.0,0
0.057217448,0.461137929,1.0,0.5496736765914674,0.12526629147866908,0.022048366,1.0,0.05263157895,1.0,0.0,0.5,0.5144290648000001,0.214155321,1.0,0.8747337085213309,1.0,0,0,0.3,0.0,1
0.003390479,3.08e-13,0.8859089269032377,0.4549549549661092,0.12526629147866908,0.258687259,1.0,0.05263157895,0.6358433083514632,0.0,0.5,0.5988133323501232,0.40633238,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.963971818,2.09e-13,0.5646469897962396,0.5459851711750373,0.19854237459809665,0.058179011,1.0,0.05263157895,0.8655394593688153,0.0,0.5,0.2626098637000836,0.064933574,1.0,0.8014576254019034,0.0,0,0,0.3,0.0,0
0.0,0.871191034,0.46019201886930494,0.5179352581061692,0.12526629147866908,0.042096221,1.0,0.05263157895,0.8184365231094938,0.0,0.5,0.9484764136,0.125110049,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.088602887,8.36e-13,1.0,0.4628571428237726,0.12526629147866908,0.404797601,1.0,0.05555555556,0.6242433767683466,0.0,0.5,0.39447647269361236,0.348825055,1.0,0.8747337085213309,0.6980500674268881,0,0,0.3,0.0,0
0.0,0.642617975,1.0,0.4854368932241178,0.12526629147866908,0.562499998,1.0,0.05555555556,0.6355938641929187,0.0,0.5,0.7805860480570657,0.343466518,1.0,0.8747337085213309,0.30584456777173735,0,0,0.3,0.0,0
0.061911249,7.39e-10,1.0,0.3827160494022894,0.12526629147866908,0.45045045,0.9365818440780975,0.05882352941,0.5655825444336384,0.0,0.5,0.5783310631456,0.154045311,0.9365818440780975,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.005181379,0.5744854019471195,0.5443413998491808,0.12526629147866908,0.055670102,1.0,0.05882352941,0.9184208231140293,0.0,0.5,0.6006999483595017,0.310369762,1.0,0.8747337085213309,0.005490412961992934,0,0,0.3,0.0,0
0.0,0.912800336,0.31743197189939965,0.5230566533928227,0.12526629147866908,0.019027232,1.0,0.05882352941,0.9023484546484819,0.0,0.5,0.9592175806043386,0.156013504,1.0,0.8747337085213309,0.0236102151826454,0,0,0.3,0.0,0
0.021584319,0.0,0.4779979731861513,0.4345991560521345,0.25053258295733816,0.641104295,1.0,0.0625,0.3551758363291456,0.0,0.5,0.5924454869073049,0.153746059,1.0,0.7494674170426618,5.770780152014293e-09,0,0,0.3,0.0,0
0.0,0.0,0.2424684594500997,0.6534727408360637,0.19854237459809665,0.025823903999999998,1.0,0.0625,0.7248804663336318,0.0,0.5,0.5999999999999999,0.693277718,1.0,0.8014576254019034,4.616624130844683e-16,0,0,0.3,0.0,0
0.0,0.173513668,0.4308785746151236,0.2586206895782936,0.19854237459809665,0.809885929,1.0,0.0625,0.2908398845184477,0.0,0.5,0.5912914044303115,0.071442327,1.0,0.8014576254019034,0.3124562510787541,0,0,0.3,0.0,0
0.0,0.0,0.3326282848091332,0.3333333332487572,0.12526629147866908,0.45283019,1.0,0.0625,0.35672755129474226,0.0,0.5,0.3799355067846022,0.091455361,1.0,0.8747337085213309,0.880257972861591,0,0,0.3,0.0,0
0.609306421,1.97e-12,0.6717626311859501,0.6434448711511827,0.12526629147866908,0.039849221,1.0,0.0625,0.915018999999228,0.0,0.5,0.386742752650788,0.213539135,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.814441846,0.006267087,0.8279384650607852,0.5810465596202778,0.12526629147866908,0.072930036,1.0,0.0625,0.9624754012068766,0.0,0.5,0.299153438614208,0.222631077,1.0,0.8747337085213309,0.07319500034316787,0,0,0.3,0.0,0
0.0,0.817286817,0.31185155827440325,0.5272842639037348,0.12526629147866908,0.078995715,1.0,0.0625,0.6115703643096864,0.0,0.5,0.9260081983037584,0.210412129,1.0,0.8747337085213309,0.0036261139849665305,0,0,0.3,0.0,0
0.929479288,0.0,0.39497705542369843,0.6981851808788341,0.12526629147866908,0.017328437,1.0,0.0625,0.9340804455531824,0.0,0.5,0.2746822492,0.179483781,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.0,0.629552881256197,0.40776699029463814,0.12526629147866908,0.189309577,1.0,0.06666666667,0.6477455240971223,0.0,0.5,0.406387485470329,0.643377645,1.0,0.8747337085213309,0.7744500581186841,0,0,0.3,0.0,1
0.704167284,0.0,0.3451406288533212,0.5516473731413519,0.12526629147866908,0.053455019000000006,1.0,0.06666666667,0.6955452351263829,0.0,0.5,0.2649335801023705,0.054472156,1.0,0.8747337085213309,0.35443148199051816,0,0,0.3,0.0,0
0.000216949,0.0,0.6475118361131172,0.4220302375377199,0.12526629147866908,0.140137706,1.0,0.06666666667,0.7015264389653777,0.0,0.5,0.5999237832785154,0.437836015,1.0,0.8747337085213309,1.1382859382076486e-06,0,0,0.3,0.0,0
0.0,0.90207799,0.5685428305909074,0.5557851239768283,0.12526629147866908,0.024632374999999998,1.0,0.06666666667,1.0,0.0,0.5,0.960831196,0.195032867,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.466341598,0.438347782,0.32192052425355727,0.5560058953586262,0.12526629147866908,0.050271246,1.0,0.06666666667,0.7537179020410252,0.0,0.5,0.5839276583537583,0.077617902,1.0,0.8747337085213309,0.11276758058496691,0,0,0.3,0.0,0
0.0,0.934914175,0.5695359961763516,0.5422204215395378,0.12526629147866908,0.044033183000000004,1.0,0.06666666667,0.9330933683665869,0.0,0.5,0.9736505006105152,0.137465963,1.0,0.8747337085213309,0.001260677557939382,0,0,0.3,0.0,0
0.0,0.937872889,0.5866851405950028,0.6787833828126835,0.12526629147866908,0.136111113,1.0,0.06666666667,0.661366809611864,0.0,0.5,0.9745199251300207,0.337824044,1.0,0.8747337085213309,0.0025169218799171353,0,0,0.3,0.0,0
0.0,0.517623297,1.0,0.41776315784255136,0.12526629147866908,0.613861384,1.0,0.06666666667,0.6836465241169615,0.0,0.5,0.8070493188,0.027492079,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.132962488,0.0,0.6106134863605994,0.2225000000455391,0.12526629147866908,0.35378323,1.0,0.07142857142999999,0.4761869973470014,0.0,0.5,0.553456564997298,0.255656897,1.0,0.8747337085213309,2.625681080792555e-05,0,0,0.3,0.0,0
0.520307664,0.0,0.3392723324428438,0.4296874999383888,0.12526629147866908,0.244367419,1.0,0.07142857142999999,0.4287743612751214,0.0,0.5,0.41762945951476427,0.354345832,1.0,0.8747337085213309,0.0010514323409428383,0,0,0.3,0.0,0
0.638177905,0.0,0.6371351987815128,0.441860465048939,0.12526629147866908,0.35000000200000003,1.0,0.07142857142999999,0.3699888736642395,0.0,0.5,0.37663773324999994,0.347390472,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.905485128,0.0,0.2636990882003016,0.5474903474592088,0.12526629147866908,0.08227374900000001,1.0,0.07142857142999999,0.6148249620574503,0.0,0.5,0.2830802052,0.052395742,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.067284762,1.0,0.37749603805732657,0.12526629147866908,0.322517995,1.0,0.07692307692,0.7803253083180817,0.0,0.5,0.6269139048,0.086405574,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.008892571,0.34191130242690887,0.5573700041949641,0.19854237459809665,0.091697647,1.0,0.07692307692,0.6205381542291817,0.0,0.5,0.4724412113929469,0.004901946,1.0,0.8014576254019034,0.5244632680282121,0,0,0.3,0.0,0
0.008575109,0.0,0.38833976477016935,0.5580524344511879,0.19854237459809665,0.228956229,1.0,0.07692307692,0.4831965740101847,0.0,0.5,0.59699871185,0.009495791,1.0,0.8014576254019034,0.0,0,0,0.3,0.0,0
0.848153898,0.004222743,0.3223238739021952,0.491719745189932,0.12526629147866908,0.123076921,1.0,0.07692307692,0.473358521417793,0.0,0.5,0.3034801957297473,0.254352853,1.0,0.8747337085213309,0.005420148681010849,0,0,0.3,0.0,0
1.2e-05,0.933657757,0.38863088336930673,0.5552447551741904,0.12526629147866908,0.207474228,1.0,0.07692307692,0.5493453932277845,0.0,0.5,0.9558615708271505,0.036674656,1.0,0.8747337085213309,0.07038932789139794,0,0,0.3,0.0,0
0.0,0.934194566,0.6283606446042247,0.48675983817540275,0.12526629147866908,0.06974249,1.0,0.07692307692,0.8483201505335063,0.0,0.5,0.9736558620368105,0.09391257,1.0,0.8747337085213309,8.785745275785446e-05,0,0,0.3,0.0,0
0.0,0.962944556,0.2939125517521526,0.5297569153282307,0.12526629147866908,0.054142738,1.0,0.07692307692,0.6966637067999756,0.0,0.5,0.9851778224,0.084151581,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.0,0.49245855032968777,0.5466004583896386,0.12526629147866908,0.09845701700000001,1.0,0.08333333333000001,0.7270210572030231,0.0,0.5,0.6,0.172595339,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
0.0,0.641373572,0.3768733689619835,0.5784829140632861,0.12526629147866908,0.006176305,1.0,0.08333333333000001,1.0,0.0,0.5,0.8565494288,0.295132784,1.0,0.8747337085213309,0.0,0,0,0.3,0.0,0
